voltageLevelId;xPosition;yPosition;xLabelPosition;yLabelPosition
ETAI5P3;784280;-2500886;785358;-2501825
ETAN5P3;610752;-2365128;610293;-2361941
ETANGP3;784557;-1798533;787320;-1799781
ETAULP3;324701;-2045346;325260;-2039903
ETINCP6;684239;-2604064;683016;-2597504
ETIVAP3;925957;-2306090;920338;-2299776
ETIVAP6;925709;-2297428;927092;-2290797
ETREPP3;558715;-2543534;561864;-2543825
ETREVP4;462802;-2520427;462802;-2520427
ETREZP3;790304;-2126811;790304;-2126811
ETUPEP3;938194;-2239406;941131;-2232221
ETUPEP6;949026;-2237275;961318;-2234833
EUROPP4;754309;-2371637;755972;-2373574
EVIANP3;948774;-2114037;950009;-2115074
EVREUP4;434369;-2471245;440874;-2468112
EVRO1P4;397169;-2382422;394518;-2378908
EVRO2P4;388201;-2388598;384888;-2386163
EXCIDP3;453859;-2074237;449100;-2073129
EYBENP3;864319;-1985960;861037;-1981526
EYBENP6;865656;-1983063;872858;-1980981
EYGLIP1;943947;-1946851;943947;-1946851
EYGLIP3;935296;-1941928;941515;-1943645
EYLIEP3;422832;-1711473;418458;-1708898
EYRANP3;310928;-1958728;310740;-1959615
EYRE5P4;538291;-2057250;538291;-2057250
EYSSEP3;745328;-1745788;745117;-1742747
F.ABEP1;269114;-1731425;269114;-1731425
F.ABEP3;269614;-1731425;267961;-1725816
F.ALLP3;943226;-1908185;946785;-1907331
F.ARGP4;397017;-2227329;394056;-2228778
F.AUBP4;559881;-2310170;559881;-2310170
F.BERP4;463465;-2360978;468001;-2358246
F.CHAP4;761100;-2387719;757697;-2386874
F.COMP4;320008;-2204294;316847;-2206962
F.EAUP4;561055;-2580786;561055;-2580786
F.ETOP4;352538;-2497539;352538;-2497539
F.FRAP3;889189;-1996509;894276;-1994719
F.FREP4;795452;-2414363;795452;-2414363
F.FREP7;795452;-2414363;795452;-2414363
F.GALP4;794952;-2414363;794952;-2414363
F.IRAP3;737385;-1809869;740286;-1808094
F.JOUP3;731003;-2414194;730426;-2410013
F.LOU66;541855;-2476426;541855;-2476426
F.MANP3;750727;-2559832;750809;-2560861
F.MAUP4;461701;-2452772;461701;-2452772
F.MONP4;537196;-2084488;533620;-2079614
F.RAFP3;760291;-2049780;760837;-2051293
F.ROIP4;630369;-2645199;630269;-2646637
F.STRP3;1046632;-2385154;1046632;-2385154
F.SULP4;595881;-2307781;592420;-2310027
F.VERP3;676140;-2003736;671640;-2004411
FABIAP3;341620;-1713720;344504;-1709056
FACT5P3;269143;-1960311;265793;-1955159
FACTUP3;263349;-1964523;257998;-1966334
FADE5P3;600784;-2103817;600784;-2103817
FAGNIP1;777269;-2438128;777269;-2438128
FAGNIP3;777269;-2438128;777269;-2438128
FAIDHP6;674816;-2422234;680677;-2418090
FALLOP3;606901;-2466046;604268;-2469051
FALLOP6;618119;-2454977;620829;-2446645
FAMARP3;757387;-2584515;753564;-2585331
FAMARP6;760916;-2590190;767125;-2584957
FANAUP6;625391;-2475271;613248;-2475383
FARAMP3;750477;-1745839;750477;-1745839
FARG5P3;714021;-2027150;714021;-2027150
FARGEP4;497181;-2078432;500851;-2077500
FARRAP4;310835;-2140590;306611;-2144355
FARRAP6;313776;-2155113;307491;-2155616
FAUGAP3;464880;-1802109;466426;-1803410
FAUGEP3;610442;-1842678;606630;-1842347
FAVARP6;904320;-1797891;899456;-1799191
FAVERP3;913310;-2055593;909641;-2056663
FAYETP1;962577;-2065934;977437;-2064165
FAYETP2;967337;-2066050;971933;-2064487
FAYETP3;957456;-2065942;959127;-2067820
FAYMOP4;335770;-2212099;331730;-2213210
FECAMP4;507383;-2570035;507383;-2570035
FEIGNP4;775388;-2591314;777573;-2590929
FEISSP3;926321;-2006357;926321;-2006357
FENOUP3;772416;-1788713;772534;-1790166
FERE P3;718261;-2523599;720399;-2523829
FEROUP3;481194;-2010016;484321;-2013556
FEROUP6;487586;-2009672;494683;-2009657
FERR5P4;398381;-2421307;395258;-2420885
FERRAP4;495393;-2200328;492550;-2202411
FERRIP3;498676;-1741914;503176;-1741446
FESC P3;704973;-1905574;702560;-1906611
FESS5P6;1022830;-2290793;1010184;-2287782
FESS5P7;969674;-2309919;961502;-2319552
FESSEP6;1027412;-2299042;1032316;-2300903
FESSHP1;1087068;-2304536;1075234;-2306734
FESSHP6;1068040;-2303170;1078967;-2292140
FEUILP3;756625;-1783190;761144;-1780970
FEUILP6;747825;-1769699;749408;-1776756
FEURSP3;693137;-2073167;689135;-2075129
FEURSP6;685169;-2057708;678762;-2058014
FEYSSP3;766828;-2059230;766828;-2059230
FEYZ5P3;760882;-2036924;760882;-2036924
FIER P3;873929;-2063782;873929;-2063782
FIGEAP3;559986;-1942033;564235;-1942084
FINHAP3;442958;-1869437;439023;-1868404
FINS P3;889807;-2259879;890151;-2261511
FIRM5P6;669982;-2026849;665527;-2028149
FIRMIP3;731120;-1775479;731382;-1776911
FISMEP3;730418;-2517661;731207;-2519562
FITOUP3;610901;-1719415;612561;-1720633
FLAC5P3;759007;-2141483;759007;-2141483
FLACEP3;759007;-2141483;764091;-2138582
FLAMAP7;279670;-2542374;266062;-2533530
FLAMBP3;472308;-1850431;474111;-1844679
FLAMEP6;665342;-2664414;665316;-2667215
FLAMIP3;628064;-2103971;628588;-2106302
FLANDP6;666538;-2461535;663041;-2461260
FLEACP3;399588;-2114425;395889;-2111510
FLEACP4;405423;-2125701;407996;-2129083
FLEACP6;398414;-2120326;385521;-2124829
FLECHP4;402911;-2329539;406665;-2326152
FLERSP4;365636;-2462583;370512;-2463281
FLERSP6;356171;-2467631;365606;-2468819
FLEU5P3;398331;-1882892;393871;-1881404
FLEURP3;751540;-2143650;753424;-2145452
FLEVIP3;823364;-2504388;823065;-2505451
FLEYRP3;821963;-2126292;817934;-2128201
FLEYRP6;827663;-2125447;832878;-2118236
FLINSP1;514084;-2459981;514084;-2459981
FLINSP3;514584;-2459981;517483;-2458684
FLOGNP3;668957;-2295454;670432;-2297018
FLOINP3;809934;-2515822;808011;-2513268
FLOIRP3;263124;-2000843;262253;-2006743
FLOIRP4;282483;-1999017;288008;-1993756
FLOIRP6;267719;-1997813;261357;-1987839
FLOREP3;644068;-1776353;639461;-1770000
FLOREP6;633545;-1776448;630262;-1767736
FLORYP3;784675;-1815124;784810;-1816510
FOCH P6;527629;-2450966;518145;-2453767
FOIX P3;479859;-1739413;485646;-1740566
FOIX5P3;481742;-1747042;488382;-1745086
FOLIEP6;616256;-2432681;615619;-2425875
FONCLP3;594597;-1819141;596736;-1820765
FONDAP3;630541;-1870544;630541;-1870544
FONDEP4;475253;-2294827;475253;-2294827
FONT P3;656201;-2113773;652101;-2117036
FONT P6;653568;-2120904;644849;-2124156
FORBAP3;945000;-2476543;949405;-2475269
FORMIP3;518714;-1675245;514343;-1673468
FORTAP3;646164;-2271667;651410;-2272465
FORTEP1;616321;-2688708;616321;-2688708
FORTEP4;616321;-2688708;615826;-2690012
FOS  P3;400200;-1737354;400200;-1737354
FOSSEP3;735343;-2409638;739587;-2410273
FOSSEP6;731081;-2412114;736782;-2413697
FOUCAP4;431724;-2363807;430704;-2360590
FOUG5P3;860519;-2275731;864963;-2275476
FOUGEP4;345386;-2421204;339372;-2423242
FOUILP4;568910;-2564137;568621;-2561565
FOUL5P4;482604;-2477798;483962;-2474116
FOULOP4;438723;-2417938;438723;-2417938
FOUR5P3;744158;-2562343;744240;-2563372
FOURAP4;475716;-2320374;479747;-2320708
FOURMP3;744083;-2556810;742955;-2552887
FOUSCP3;631939;-1826225;627567;-1822245
FOUSCP6;631395;-1815371;628381;-1807137
FOUTEP6;653798;-2686269;658921;-2684219
FOYAUP4;767153;-2573814;767084;-2571052
FRASNP1;903135;-2171075;909206;-2172255
FRASNP3;886409;-2165163;891338;-2165901
FRASNP6;888511;-2172799;890602;-2174681
FRASNP7;906267;-2163103;910733;-2165454
FREIGP4;327716;-2339468;324419;-2335780
FREJOP3;692648;-1800497;695703;-1798044
FREJUP3;963086;-1759907;959316;-1759185
FREJUP6;969849;-1761016;976324;-1754976
FREN5P4;339534;-2475807;334469;-2474420
FRENEP3;959687;-1951829;958859;-1948155
FRESNP4;407415;-2385296;402567;-2384410
FREVEP4;581765;-2607922;584196;-2609008
FROGEP3;884275;-1984852;889090;-1985161
FROGEP6;883790;-1989602;890505;-1981297
FROMAP6;530883;-2484754;527469;-2481511
FROMEP3;819665;-2550787;821829;-2551863
FRON5P3;768614;-2160479;765018;-2164428
FRONCP3;841640;-2336096;846142;-2334209
FRONCP6;835456;-2342124;835050;-2343978
FRONTP3;668858;-1768080;667512;-1770896
FROUAP3;880033;-2371800;874704;-2370416
FRUGEP4;623346;-2613100;625806;-2612541
FRUGEP7;619249;-2613071;613346;-2614111
FTAI6P4;638508;-2608271;635233;-2609520
FTAI8P4;438723;-2417938;438723;-2417938
FTAI9P3;669620;-2169696;667894;-2171354
FTAINP3;715505;-2219124;716584;-2220063
FTAN P3;982352;-1830393;982325;-1827335
FTENIP3;443461;-1859359;444872;-1861883
FTGIEP3;618806;-2088515;618806;-2088515
FTOY P3;832717;-2478715;833474;-2480320
FTPINP3;429000;-2078383;428852;-2080999
FTVIEP3;1002412;-1796960;1002218;-1793992
FUGERP3;823546;-1914924;823410;-1912106
FUMELP3;451543;-1983598;451363;-1977605
FURONP3;833891;-1985913;836089;-1987509
FUSTEP3;1039813;-2375089;1039813;-2377174
G.AVOP7;462352;-2275099;470610;-2277676
G.BA5P1;908851;-1854466;908851;-1854466
G.BA5P6;905275;-1852056;912016;-1856611
G.BANP3;764836;-2013938;773870;-2009847
G.BANP6;752835;-2017700;752407;-2021544
G.CAIP4;743062;-2612022;743373;-2613626
G.CAIP5;748765;-2616343;745918;-2614057
G.CAIP6;744351;-2602198;749452;-2592203
G.CERP3;503394;-1989207;503394;-1989207
G.CHEP3;783739;-2157380;780216;-2153023
G.CO6P6;761870;-1961962;761870;-1961962
G.COEP2;940466;-2014808;944268;-2011563
G.COEP3;939496;-2007536;942459;-2004726
G.COEP6;943968;-2017386;951302;-2017026
G.COLP6;645433;-2710025;643222;-2717092
G.COTP3;913507;-2368406;913649;-2364590
G.COUP4;500479;-2505203;496799;-2503795
G.COUP6;507275;-2504726;497742;-2506756
G.DENP6;534599;-2318746;525522;-2316871
G.GREP3;723352;-1775157;723301;-1777099
G.HAMP4;426304;-2486558;426304;-2486558
G.HAYP4;339876;-2401159;339931;-2402581
G.ILEP1;867562;-2015619;867562;-2015619
G.ILEP3;867562;-2015619;862527;-2014987
G.ILEP6;877061;-2005868;867387;-2001218
G.ILEP7;877189;-2015128;880946;-2022354
G.LIEP4;297696;-2264130;299400;-2259479
G.LUCP4;456966;-2335150;457249;-2332301
G.LUSP3;982900;-2298569;982665;-2300063
G.MARP3;901697;-2157194;906227;-2155587
G.MASP6;643881;-2036349;636915;-2032699
G.MO5P3;689228;-1777594;688832;-1773533
G.MOTP3;1053999;-2391240;1057619;-2390347
G.NOBP3;474260;-1871535;468515;-1870448
G.OUCP4;358534;-2282079;355848;-2282854
G.PARP3;658848;-2349586;661471;-2347536
G.PORP6;629801;-2695328;629801;-2695328
G.QU6P4;517471;-2527054;520949;-2526337
G.QUEP1;605989;-2091004;606189;-2090404
G.QUEP4;519517;-2537430;523348;-2538951
G.QUEP6;526094;-2540318;523660;-2542032
G.RIVP6;198033;-2320851;200118;-2324194
G.ROUP1;258250;-2236900;258250;-2236900
G.ROUP6;258250;-2236900;258250;-2236900
G.SYNP4;625519;-2676519;631092;-2677048
G.SYNP6;630123;-2680797;630348;-2670756
G.VERP3;832813;-2025172;832813;-2025172
G.VIOP3;751101;-2079655;746553;-2078739
GABIOP4;452681;-2531497;450109;-2533306
GABIOP6;457467;-2541662;458292;-2543435
GACE P4;399842;-2429094;395150;-2427769
GAEL P4;234162;-2403484;234364;-2405960
GAIL6P4;471280;-2483050;472093;-2478971
GAILLP3;524913;-1916153;523628;-1917554
GALEJP3;798651;-1781993;800331;-1779126
GALERP6;694072;-2454476;685638;-2452070
GALORP6;319274;-2298832;312927;-2300132
GALORP7;336596;-2301545;329752;-2305627
GAMBEP6;666031;-2432342;666003;-2425740
GAMBSP1;1058422;-2416285;1058422;-2416285
GAMBSP3;1049712;-2407644;1053091;-2406320
GAMBSP6;1058422;-2416285;1065848;-2409963
GAMPAP3;756256;-1993785;761305;-1987129
GAMPAP6;767683;-1994667;779896;-1992545
GANGEP3;655508;-1880201;658963;-1880405
GANGEP6;658387;-1888678;650157;-1882307
GANILP4;373107;-2514057;377210;-2514304
GANNAP3;630750;-2124131;626756;-2123184
GANNEP3;632711;-2549116;632139;-2551713
GANTEP4;502022;-2518198;505358;-2518835
GAP  P3;897701;-1930345;902178;-1929968
GARCHP3;655806;-2253088;648223;-2249305
GARCHP6;660205;-2257349;653799;-2259674
GARD6P1;862602;-1811000;862602;-1811000
GARD6P3;862602;-1811000;858721;-1810275
GARD7P3;908564;-1724870;908175;-1721796
GARD7P6;930961;-1739424;937189;-1739430
GARD9P4;468803;-2261025;473084;-2259666
GARDAP3;862612;-1804654;865202;-1803435
GARDIP3;680228;-1790843;677241;-1789984
GARDOP3;808849;-1901619;811720;-1903046
GARE5P3;434592;-1943309;437899;-1943701
GAREIP3;284944;-1888891;282127;-1883514
GARENP4;568622;-2680746;565821;-2679478
GARGEP3;499151;-2460911;499197;-2462445
GARIBP6;538176;-2436589;544457;-2434670
GARIEP6;275299;-1990938;275299;-1990938
GARRIP1;593859;-1847749;593859;-1847749
GARRIP6;594359;-1847749;594359;-1847749
GATELP4;547052;-2003837;546116;-2007218
GATELP6;540644;-1993267;533459;-1994091
GATI5P4;584629;-2331037;589670;-2332134
GATI5P7;581308;-2325251;576560;-2315513
GAUC5P3;677683;-2552926;680350;-2552046
GAUCHP4;496529;-2062456;502772;-2060238
GAUDIP1;544594;-1773450;546438;-1775123
GAUDIP6;550546;-1757518;544583;-1750406
GAUDIP7;563865;-1780385;569997;-1790878
GAUGLP3;638033;-2281512;637812;-2283087
GAUGLP7;639464;-2276868;648861;-2268370
GAVE5P3;874178;-1968166;874178;-1968166
GAVETP1;875779;-1978325;875779;-1978325
GAVETP3;875779;-1978325;876242;-1973490
GAVOTP3;830312;-1732780;830249;-1729774
GAVREP4;664378;-2602186;660454;-2602033
GAVREP6;671723;-2604318;666906;-2593559
GAVREP7;662540;-2611318;661687;-2600104
GAZ  P3;730503;-2414194;730503;-2414194
GAZERP3;482828;-2405736;486741;-2401875
GAZERP4;604232;-2086762;604432;-2086162
GEDREP3;320605;-1720296;320605;-1720296
GEISPP3;1024973;-2373061;1024973;-2373061
GELLAP4;527078;-2346008;528766;-2345591
GEN.PP1;863287;-2093363;863287;-2093363
GEN.PP6;865744;-2086934;872570;-2069735
GEN.PP7;861831;-2099793;868219;-2102151
GENASP3;793757;-2047563;789744;-2048091
GENAYP3;740065;-2090065;744596;-2090815
GENETP4;347401;-2269088;344177;-2266658
GENEUP3;876799;-2211713;872463;-2214080
GENEVP4;568083;-2210029;564966;-2206461
GENI6P3;863641;-2127441;863641;-2127441
GENISP6;865744;-2086934;887406;-2093844
GENITP6;719315;-2445872;719501;-2438431
GENLIP3;734565;-2241775;735798;-2237305
GENN3P6;616065;-2444443;608614;-2444871
GENN5P3;884019;-2191841;880514;-2190736
GENTIP3;418912;-1769579;421727;-1770811
GERARP3;936818;-2294910;941586;-2293102
GERBAP3;787017;-1954045;787017;-1954045
GERE P3;771213;-2026579;771213;-2026579
GERMIP3;670395;-2309662;666255;-2308993
GERR5P4;356805;-2457379;356805;-2457379
GERSTP1;1046813;-2357023;1046813;-2357023
GERSTP3;1028136;-2345271;1024098;-2345375
GERSTP6;1046813;-2357023;1040881;-2356377
GERVAP1;746588;-1980738;746588;-1980738
GERVAP3;746450;-1974682;739654;-1976221
GERVAP6;741884;-1976711;735757;-1973105
GESS2P3;524264;-1703120;524264;-1703120
GESSEP3;524764;-1703120;529008;-1700094
GESSEP5;532247;-1672148;532247;-1672148
GESVRP3;276964;-2314662;280083;-2316049
GETEUP1;279469;-1781601;279469;-1781601
GETEUP3;279969;-1781601;284461;-1781609
GEVREP3;697662;-2271198;700358;-2266998
GEX  P3;883890;-2136210;882973;-2137313
GIEN P3;633778;-2298341;634230;-2300597
GIEN P4;628989;-2295887;632200;-2298335
GIEN P6;632701;-2292577;640309;-2292614
GIFFRP3;947765;-2066382;946165;-2064266
GIGNAP3;489053;-2019899;492555;-2021403
GILLYP3;889839;-2032591;889021;-2033679
GIMONP3;424646;-1861317;423614;-1862773
GINESP3;475417;-1860823;480142;-1869920
GINESP6;462668;-1867972;455475;-1863162
GIROMP3;925367;-2287296;922429;-2282727
GIRONP3;866420;-2327996;870436;-2325948
GIROTP2;936898;-2049868;936898;-2049868
GIROUP3;394502;-1958712;397593;-1956364
GISSEP3;780369;-2288408;783861;-2287816
GIVETP3;818698;-2555764;819600;-2557331
GIVORP6;728878;-2015670;737906;-2016773
GLACIP3;273573;-2003516;277847;-2005954
GLAIRP3;326160;-1717933;326160;-1717933
GLANDP1;902714;-1983188;902714;-1983188
GLANDP2;903214;-1983188;903214;-1983188
GLONVP3;921567;-2320022;917698;-2320086
GLORIP3;794290;-1789863;794290;-1789863
GOBELP6;611815;-2421428;614239;-2412588
GODI5P4;473160;-2267517;477211;-2264639
GODINP3;549694;-1951882;555256;-1949798
GODINP6;541544;-1954195;534396;-1944269
GOETZP3;997155;-2432439;999609;-2433722
GOISEP4;381977;-2181508;383031;-2183717
GOLBEP1;871446;-2306505;871446;-2306505
GOLBEP6;871446;-2306505;870500;-2296225
GOLF5P7;380779;-1911609;373258;-1903755
GOLFEP3;431686;-1933195;439139;-1934349
GOLINP6;622642;-1902876;616543;-1900558
GONCEP3;897837;-1981790;897837;-1981790
GONCOP3;859718;-2326447;862615;-2327610
GONESP6;667585;-2485888;665889;-2487786
GONNEP4;556465;-2575157;556594;-2572502
GONTAP3;823930;-1843608;823956;-1845140
GORBEP3;999682;-1791558;999619;-1788570
GORGEP3;839242;-1995343;839494;-1996759
GORR6P1;441699;-2120899;441699;-2120899
GORR6P4;442199;-2120899;442684;-2122621
GORREP4;457891;-2114038;453161;-2112410
GORROP4;370720;-2409559;373534;-2407269
GOSNAP4;613034;-2633428;614670;-2629635
GOSNEP4;291578;-2416205;290729;-2417384
GOUD5P4;559171;-2069355;559171;-2069355
GOUDOP4;559671;-2069355;555060;-2071223
GOULAP4;327860;-2275055;328997;-2276527
GOUR5P3;381453;-1762478;377420;-1760790
GOUR6P3;474534;-1987413;475033;-1989742
GOURAP3;224875;-2415760;229288;-2412271
GOURDP3;468131;-1984835;464467;-1985730
GOURIP3;131546;-2422081;126929;-2419832
GOURJP3;550443;-1872300;542687;-1875162
GOURJP6;553142;-1862822;553714;-1854057
GOURNP3;566942;-2550280;566935;-2551822
GOUTRP3;545559;-1938342;541862;-1934785
GOUV5P4;312341;-2507903;312341;-2507903
GOUVIP6;652149;-2491845;650382;-2492691
GOUZOP3;560561;-2131057;563466;-2132805
GRACIP6;793700;-1803557;792953;-1811441
GRAFFP3;1025473;-2373061;1024520;-2369304
GRAFFP6;1016720;-2376069;1008782;-2369214
GRAMOP6;499073;-1885203;499073;-1885203
GRAN6P3;664723;-2016256;667939;-2017277
GRAN7P1;604908;-2357718;604908;-2357718
GRAN7P3;605408;-2357718;607759;-2355125
GRAN8P3;651069;-2528815;651529;-2523300
GRANDP6;639207;-1999817;640048;-1992072
GRANGP3;742647;-2171490;738791;-2170088
GRANZP6;349317;-2160165;356382;-2157147
GRANZP7;369020;-2149344;378048;-2140638
GRASSP3;962118;-1774342;963740;-1777049
GRAULP3;543769;-1891965;542597;-1888449
GRAV5P6;629641;-2702594;629641;-2702594
GRAV5P7;610154;-2726721;623438;-2732804
GRAVAP3;637597;-2100176;637597;-2100176
GRAVEP4;602455;-2694049;602409;-2695191
GRAY P3;830512;-2225939;836074;-2224114
GREGYP3;591852;-2357276;589953;-2357209
GRENAP6;834059;-2027137;839651;-2028979
GREPIP3;691374;-2106451;686578;-2104516
GREPIP7;690929;-2118819;698080;-2126513
GREVAP4;777249;-2585460;779900;-2585218
GREZIP3;376831;-1990563;373650;-1991366
GREZIP6;383953;-1988427;377072;-1980547
GRIBOP4;515238;-2299392;512866;-2300961
GRIGNP6;577345;-2377289;582466;-2379684
GRIL0P7;723035;-1908669;723035;-1908669
GRILLP7;723035;-1908669;723035;-1908669
GRIM5P3;932902;-1739598;932902;-1739598
GRIM5P6;937914;-1751960;937914;-1751960
GRIMAP4;461218;-2253019;465932;-2251576
GRIPOP4;636080;-2325458;635228;-2327513
GRIPPP3;329896;-1722195;329896;-1722195
GRISOP3;877515;-1925505;882017;-1924044
GRISOP6;882162;-1925092;891529;-1918940
GROSNP1;761121;-2167938;761217;-2169266
GROSNP6;754409;-2154161;764290;-2143764
GROSNP7;802391;-2165412;802144;-2152059
GROULP3;977978;-1779890;980749;-1780053
GROUXP4;454287;-2455209;452536;-2457072
GRUESP4;265373;-2178712;260836;-2174789
GRUISP3;604558;-1727611;604558;-1727611
GUARBP4;621198;-2651709;618027;-2648626
GUARBP6;624397;-2651537;633362;-2653721
GUCHEP3;375235;-1735124;375235;-1735124
GUEBWP3;974156;-2311399;969925;-2311670
GUEBWP6;984402;-2319413;982351;-2321142
GUER P4;240942;-2374622;240365;-2371304
GUER5P3;140430;-2472928;139901;-2468793
GUER8P6;935895;-1751607;934811;-1753052
GUERAP3;204053;-2328952;207595;-2328284
GUEREP4;534944;-2133366;531203;-2134764
GUERIP4;208947;-2232895;209063;-2234908
GUERLP3;170127;-2418979;165880;-2418173
GUERSP3;226043;-2316993;233413;-2320254
GUERSP6;225097;-2319684;231802;-2312880
GUESDP6;661192;-2386594;667703;-2384613
GUEU5P3;709065;-2167624;709147;-2168644
GUEU8P3;723299;-2154567;723299;-2154567
GUEUGP3;723299;-2154567;726534;-2151356
GUEUGP6;735819;-2154116;727787;-2143628
GUEZEP3;168258;-2481754;170028;-2478227
GUICHP3;246842;-1841651;251084;-1840547
GUIDEP3;139168;-2375043;135293;-2372035
GUIG5P3;771890;-2404318;771972;-2405338
GUIGNP3;733708;-2504710;733766;-2505749
GUIL5P3;787404;-1960362;792545;-1959887
GUILLP3;921739;-1816895;924716;-1815922
GUINEP3;662301;-2335652;659719;-2337090
GUINGP3;162195;-2464573;167100;-2466323
GUISLP4;328979;-2507440;328979;-2507440
GUNDEP3;1007293;-2427663;1004474;-2428685
GUPIEP3;383628;-1952570;376470;-1955603
GUPIEP6;383485;-1962418;377956;-1962336
GY   P3;823080;-2220363;824732;-2215384
GYSSEP3;792385;-2198750;795272;-2196966
G_SOLP1;599989;-2085004;600189;-2084404
G_SOLP6;595747;-2086762;595947;-2086162
G_SOLP7;593989;-2091004;594189;-2090404
H.BORP6;593083;-2495262;596868;-2498045
H.BOUP1;588699;-2583935;588699;-2583935
H.BOUP6;589199;-2583935;589199;-2583935
H.CLOP3;793143;-2318748;791067;-2313714
H.DEVP3;906003;-1977322;906003;-1977322
H.DIEP6;558604;-2526797;567453;-2522231
H.FALP6;476017;-2555150;476017;-2555150
H.JACP3;858764;-2474387;859843;-2475325
H.LOGP4;673848;-2641498;673520;-2639043
H.PAUP1;721143;-2214580;724388;-2215716
H.PAUP3;711840;-2195016;712919;-2195954
H.PAUP5;702080;-2191491;693450;-2191795
H.PAUP6;714542;-2199137;726068;-2186882
H.PAUP7;734351;-2210310;739706;-2212809
H.PUIP4;303613;-2529023;296379;-2530831
H.RIVP3;802303;-2548359;800363;-2549786
H.SANP3;647461;-2574940;647461;-2574940
H.TOUP6;842270;-2486327;836030;-2483177
H.VERP3;605812;-1715929;609984;-1714009
H.VIEP4;744930;-2565935;744930;-2565935
H.VIEP6;724558;-2560094;724558;-2560094
H.VINP4;688231;-2650105;685845;-2652121
H.VINP6;698770;-2652920;710447;-2644165
HAGETP3;313220;-1842136;317219;-1838211
HAGU5P3;1035119;-2421852;1036153;-2424698
HAGU5P6;1038006;-2430339;1037875;-2432601
HAGUEP4;317845;-2555655;325316;-2554229
HALLEP6;658145;-2453907;658786;-2454496
HAM  P3;689686;-2549533;688114;-2547161
HAMBAP3;952116;-2442995;951894;-2438696
HANNAP6;700496;-2668706;705962;-2671108
HARC7P1;523619;-2424285;523993;-2420479
HARC7P3;525950;-2422911;518510;-2420047
HARC7P6;520802;-2428524;531294;-2421769
HARCAP4;529666;-2557033;531535;-2558837
HARDTP6;977383;-2267518;983498;-2266777
HARGEP3;484606;-2423616;484606;-2423616
